address_id,street1,street2,city,state,zipcode,FIPS,county,longitude,latitude
5428,9020 BAILEY COVE RD SE,"",HUNTSVILLE,AL,35802,01089,Madison,-86.5404816,34.6470598
5429,18922 REHOBOTH MALL BLVD,"",REHOBOTH BEACH,DE,19971,10005,Sussex,-75.1324645,38.7273667
5430,9101 Albemarle Rd,"",Charlotte,NC,28227,37119,Mecklenburg,-80.6890383,35.2133307
5431,2570 GOVERNMENT BLVD,"",MOBILE,AL,36606,01097,Mobile,-88.1039466,30.6691951
5432,203 CEDAR SPRINGS ROAD,"",SPARTANBURG,SC,29302,45083,Spartanburg,-81.8849169,34.9207175
5433,1810 SHUG JORDAN PARKWAY,"",AUBURN,AL,36832,01081,Lee,-85.4958769,32.6309007
5434,2151 FRANKSTON HIGHWAY,"",TYLER,TX,75701,48423,Smith,-95.3162137,32.3262574
5435,1360 DRAPER PKWY,"",DRAPER,UT,84020,49035,Salt Lake,-111.8525734,40.5266747
5436,5009 OLD BUNCOMBE ROAD,"",GREENVILLE,SC,29617,45045,Greenville,-82.4311785,34.9117568
5437,755 Riverpoint Ct,"",West Sacramento,CA,95605,06113,Yolo,-121.5495293,38.5879393
5438,3905 CONCORD PARKWAY S,"",CONCORD,NC,28027,37025,Cabarrus,-80.6658975,35.3665579
5439,650 MAIN AVE,"",NORWALK,CT,6851,09001,Fairfield,-73.417909,41.1584395
5440,3400 EASTLAKE RD,"",PALM HARBOR,FL,34685,12103,Pinellas,-82.7061845,28.0601298
5441,4226 OAKWOOD AVE NW,"",HUNTSVILLE,AL,35810,01089,Madison,-86.6335424,34.7503363
5442,483 HWY 70 SW,"",HICKORY W,NC,28602,37035,Catawba,-81.3478361,35.7193962
5443,1970 S UNIVERSITY BLVD,"",MOBILE,AL,36609,01097,Mobile,-88.1615945,30.6507514
5444,680 CONNECTICUT AVE,"",NORWALK,CT,6854,09001,Fairfield,-73.449511,41.096106
5445,3251 Cerrillos Rd,"",Santa Fe,NM,87507,35049,Santa Fe,-105.9997345,35.652455
5446,900 N MAIN ST,"",GUNNISON,CO,81230,08051,Gunnison,-106.9253466,38.5546292
5447,10635 DORCHESTER ROAD,"",SUMMERVILLE,SC,29485,45035,Dorchester,-80.2037242,32.9672952
5448,20307 Mountain Hwy E,"",Spanaway,WA,98387,53053,Pierce,-122.4192483,47.0740512
5449,2200 Woodbury Ave,"",Newington,NH,3801,33015,Rockingham,-70.8099513,43.1018757
5450,515 SAW MILL RD,"",WEST HAVEN,CT,6516,09009,New Haven,-72.9781501,41.2704718
5451,1300 NORTH UNIVERSITY,"",MOBILE,AL,36618,01097,Mobile,-88.1645283,30.7168046
5452,8915 GERBER ROAD,"",SACRAMENTO,CA,95829,06067,Sacramento,-121.3689481,38.4827166
5453,6756 W VICKERY BLVD,"",FORT WORTH,TX,76116,48439,Tarrant,-97.4280814,32.7033389
5454,3871 WEST MAIN STREET,"",DOTHAN,AL,36305,01069,Houston,-85.4509346,31.2319541
5455,1760 COLUMBUS PIKE,"",DELAWARE,OH,43015,39041,Delaware,-83.0735517,40.2656866
5456,4220 LEGION ROAD,"",HOPE MILLS,NC,28348,37051,Cumberland,-78.932802,34.9837481
5457,150 Barnum Avenue Cutoff,"",Stratford,CT,6614,09001,Fairfield,-73.1195311,41.2014675
5458,1035 BEESONS FIELD DRIVE,"",KERNERSVILLE,NC,27284,37067,Forsyth,-80.1015032,36.0878279
5459,1365 BOSTON POST RD,"",MILFORD,CT,6460,09009,New Haven,-73.0315813,41.2380159
5460,58 PLAISTOW RD,"",PLAISTOW,NH,3865,33015,Rockingham,-71.1109192,42.8252566
5461,254 LOWELL RD,"",HUDSON,NH,3051,33011,Hillsborough,-71.4223273,42.7276566
5462,100 OZARK DR,"",CUBA,MO,65453,29055,Crawford,-91.4018828,38.0732473
5463,5039 UNIVERSITY PKWY,"",WINSTON SALEM,NC,27106,37067,Forsyth,-80.2769069,36.1607888
5464,8713 64th St Ne,"",Marysville,WA,98270,53061,Snohomish,-122.1126366,48.0555392
5465,3864 US HIGHWAY 80 W,"",PHENIX CITY,AL,36870,01113,Russell,-85.0844188,32.4703426
5466,4350 US 70 HWY EAST,"",GOLDSBORO,NC,27534,37191,Wayne,-77.9168349,35.3448051
5467,350 N BLUEGROVE RD,"",LANCASTER,TX,75146,48113,Dallas,-96.7866283,32.5906951
5468,475 KEMPSVILLE ROAD,"",CHESAPEAKE,VA,23320,51550,Chesapeake,-76.2255514,36.743978
5469,8800 EAST W T HARRIS BLVD,"",CHARLOTTE,NC,28227,37119,Mecklenburg,-80.7274185,35.2007108
5470,7401 PARK VISTA BLVD,"",FORT WORTH,TX,76137,48439,Tarrant,-97.2705167,32.8749087
5471,108 W. PARKERVILLE ROAD,"",DESOTO,TX,75115,48113,Dallas,-96.8575187,32.5740838
5472,101 Pakaula St,"",Kahului,HI,96732,15009,Maui,-156.4548576,20.8782717
5473,3501 8th St Sw,"",Altoona,IA,50009,19153,Polk,-93.5049255,41.6468501
5474,700 TUCKERS WAY,"",ST ALBANS,VT,5478,50011,Franklin,-73.0897051,44.8419113
5475,1015 N Loyalsock Ave,"",Montoursville,PA,17754,42081,Lycoming,-76.9191102,41.2622957
5476,350 Walters Road,"",Suisun City,CA,94585,06095,Solano,-121.9896094,38.2426316
5477,4536 HERITAGE TRACE PARKWAY,"",FORT WORTH,TX,76244,48439,Tarrant,-97.2882722,32.9135415
5478,1608 W MAGNOLIA AVE,"",GENEVA,AL,36340,01061,Geneva,-85.8993835,31.0514132
5479,820 E BELT LINE RD,"",CEDAR HILL,TX,75104,48113,Dallas,-96.9245194,32.5882711
5480,500 Warren County Ctr,"",Warrenton,MO,63383,29219,Warren,-91.1419657,38.8232961
5481,2800 FLOWER MOUND RD,"",FLOWER MOUND,TX,75022,48121,Denton,-97.0718615,33.0159178
5482,5261 NORTH ANTIOCH ROAD,"",KANSAS CITY,MO,64119,29047,Clay,-94.5351516,39.2131307
5483,2830 GATEWAY DRIVE,"",GREENVILLE,NC,27834,37147,Pitt,-77.4319186,35.6069193
5484,220 Salem Tpke,"",Norwich,CT,6360,09011,New London,-72.1225789,41.5047984
5485,800 EAST NOLANA AVE,"",MCALLEN,TX,78501,48215,Hidalgo,-98.2053217,26.2360526
5486,3439 William St,"",Cape Girardeau,MO,63701,29031,Cape Girardeau,-89.5860092,37.3014971
5487,5454 Crossings Drive,"",Rocklin,CA,95677,06061,Placer,-121.2021758,38.8028158
5488,2864 VIRGINIA BEACH BOULEVARD,"",VIRGINIA BEACH,VA,23452,51810,Virginia Beach,-76.0709961,36.8454888
5489,2485 Possum Run Rd,"",Mansfield,OH,44903,39139,Richland,-82.5080976,40.6920297
5490,720 W PIPELINE RD,"",HURST,TX,76053,48439,Tarrant,-97.1850034,32.8248856
5491,3120 MCKAMEY ROAD,"",KNOXVILLE,TN,37921,47093,Knox,-84.0111239,35.9764867
5492,850 W RUSK ST,"",ROCKWALL,TX,75087,48397,Rockwall,-96.4678275,32.931274
5493,615 MEADOW ST,"",LITTLETON,NH,3561,33009,Grafton,-71.798561,44.3046945
5494,2200 Washington Pike,"",Carnegie,PA,15106,42003,Allegheny,-80.0962669,40.3868909
5495,8400 ROSEDALE HWY,"",BAKERSFIELD,CA,93312,06029,Kern,-119.0958487,35.3859892
5496,117 MARKETPLACE DRIVE,"",HAMPTON,VA,23666,51650,Hampton,-76.4036075,37.0367834
5497,1270 YORK RD,"",GETTYSBURG,PA,17325,42001,Adams,-77.2047664,39.8432999
5498,2324 S NEW HOPE RD,"",GASTONIA,NC,28054,37071,Gaston,-81.124865,35.2437297
5499,1826 E. ARLINGTON BLVD,"",GREENVILLE,NC,27858,37147,Pitt,-77.3578354,35.5672851
5500,3411 S. NOLAND ROAD,"",INDEPENDENCE,MO,64055,29095,Jackson,-94.4136274,39.0581577
5501,2014 WADE HAMPTON BLVD,"",GREENVILLE,SC,29615,45045,Greenville,-82.3552953,34.8826759
5502,3791 NW 167TH STREET,"",MIAMI GARDENS,FL,33055,12086,Miami-Dade,-80.2619734,25.9269204
5503,2520 CUTHBERTSON ROAD,"",WAXHAW,NC,28173,37179,Union,-80.75617,34.9583906
5504,4250 WESTERN BOULEVARD,"",JACKSONVILLE,NC,28546,37133,Onslow,-77.4155096,34.8011127
5505,2415 SPRINGS ROAD NE,"",HICKORY,NC,28601,37035,Catawba,-81.2894751,35.7526075
5506,7235 Market Place Dr,"",Aurora,OH,44202,39055,Geauga,-81.3896444,41.3493605
5507,7106 KNIGHTDALE BLVD,"",KNIGHTDALE,NC,27545,37183,Wake,-78.4909997,35.7957935
5508,500 N. DOBYS BRIDGE ROAD,"",FORT MILL,SC,29715,45091,York,-80.9305372,35.0059136
5509,3209 PINEVILLE MATTHEWS RD,"",CHARLOTTE,NC,28226,37119,Mecklenburg,-80.782228,35.0968024
5510,5401 PARK SPRINGS BLVD,"",ARLINGTON,TX,76017,48439,Tarrant,-97.1653054,32.6594642
5511,2525 King Ave W,"",Billings,MT,59102,30111,Yellowstone,-108.5782551,45.7577966
5512,3685 LADSON ROAD,"",LADSON,SC,29456,45019,Charleston,-80.1300133,32.9790383
5513,1901 1ST AVE,"",ROCK FALLS,IL,61071,17195,Whiteside,-89.6870563,41.763177
5514,2915 NEUSE BLVD,"",NEW BERN,NC,28563,37049,Craven,-77.0889127,35.1253389
5515,3225 Towne Centre Blvd,"",Lansing,MI,48912,26065,Ingham,-84.5218912,42.7656
5516,1110 SUNLAND PARK DRIVE,"",EL PASO,TX,79922,48141,El Paso,-106.5575773,31.8111374
5517,11560 N TYRON ST,"",CHARLOTTE,NC,28262,37119,Mecklenburg,-80.712771,35.3358978
5518,103 E CARLISLE,"",MAQUOKETA,IA,52060,19097,Jackson,-90.6627786,42.0487492
5519,401 N. Central Avenue,"",Wasco,CA,93280,06029,Kern,-119.359471,35.604293
5520,2900 S Pacific Ave,"",Yuma,AZ,85365,04027,Yuma,-114.600732,32.6748587
5521,150 N SONOMA RANCH BLVD,"",LAS CRUCES,NM,88001,35013,Doña Ana,-106.7221592,32.3280092
5522,1400 MCCREARY ROAD,"",WYLIE,TX,75098,48085,Collin,-96.5935219,33.0344042
5523,3579 S High St,"",Columbus,OH,43207,39049,Franklin,-83.0013889,39.8893141
5524,115 HIGHWAY 14,"",SIMPSONVILLE,SC,29681,45045,Greenville,-82.2667956,34.7569928
5525,1050 ALAMANCE CHURCH RD,"",GREENSBORO,NC,27406,37081,Guilford,-79.7706001,36.0403208
5526,10250 S. MAIN ST.,"",ARCHDALE,NC,27263,37151,Randolph,-79.9460262,35.8980255
5527,5611 W. FRIENDLY AVENUE,"",GREENSBORO,NC,27410,37081,Guilford,-79.8864278,36.087556
5528,2130 RUF SNOW DRIVE,"",KELLER,TX,76248,48439,Tarrant,-97.2399187,32.8932361
5529,966 EAST IREDELL,"",MOORESVILLE,NC,28115,37097,Iredell,-80.7914892,35.577862
5530,10600 TOWNE CENTER BLVD,"",DUNKIRK,MD,20754,24009,Calvert,-76.656991,38.722477
5531,2700 WARD BLVD,"",WILSON,NC,27893,37195,Wilson,-77.9293894,35.7524559
5532,5976 OLD JACKSONVILLE HWY,"",TYLER,TX,75703,48423,Smith,-95.3304298,32.2825546
5533,5700 HOPKINS ROAD,"",NORTH CHESTERFIELD,VA,23234,51041,Chesterfield,-77.4734713,37.4426268
5534,3110 CANTON PIKE,"",HOPKINSVILLE,KY,42240,21047,Christian,-87.5150856,36.8594359
5535,1693 Stringtown Rd,"",Grove City,OH,43123,39049,Franklin,-83.0426824,39.8751703
5536,8115 NORTH LOOP DR,"",EL PASO,TX,79907,48141,El Paso,-106.3449994,31.7284591
5537,4701 MISSION RD,"",WESTWOOD,KS,66205,20091,Johnson,-94.619472,39.0435332
5538,1900 ESE LOOP 323,"",TYLER,TX,75703,48423,Smith,-95.2774231,32.3113665
5539,501 S PARK DR,"",BROKEN BOW,OK,74728,40089,McCurtain,-94.7379396,34.0223689
5540,1225 CHERRY RD,"",ROCK HILL,SC,29730,45091,York,-81.0173127,34.9526903
5541,9714 SLIDING HILL RD,"",ASHLAND,VA,23005,51085,Hanover,-77.4398084,37.6932181
5542,1855 S GARLAND AVE,"",GARLAND,TX,75040,48113,Dallas,-96.6495724,32.8964471
5543,6674 Winchester Blvd,"",Canal Winchester,OH,43110,39049,Franklin,-82.8238674,39.852467
5544,255 - 16th St Sw,"",Sioux Center,IA,51250,19167,Sioux,-96.1808738,43.059787
5545,101 E. REDD RD,"",EL PASO,TX,79932,48141,El Paso,-106.5868594,31.8618916
5546,1199 S FEDERAL HWY,"",POMPANO BEACH,FL,33062,12011,Broward,-80.0944791,26.3018825
5547,18555 W. 151ST ST,"",OLATHE,KS,66062,20091,Johnson,-94.8051928,38.8548867
5548,7251 ARDEN RD,"",AMARILLO,TX,79109,48381,Randall,-101.9193629,35.1315575
5549,6604 BLVD.26,"",RICHLAND HILLS,TX,76118,48439,Tarrant,-97.2393289,32.8137755
5550,2900 CLEAR CREEK ROAD,"",KILLEEN,TX,76549,48027,Bell,-97.8003758,31.1074317
5551,1840 NW 9TH ST,"",CORVALLIS,OR,97330,41003,Benton,-123.2589081,44.5868059
5552,6750 MURPHY ROAD,"",SACHSE,TX,75048,48113,Dallas,-96.6127146,32.9831129
5553,2687 N Memorial Dr,"",Lancaster,OH,43130,39045,Fairfield,-82.6431322,39.7412323
5554,5175 BROOKBERRY PARK AVENUE,"",WINSTON-SALEM,NC,27104,37067,Forsyth,-80.3675179,36.0940596
5555,3155 SOUTH FEDERAL HIGHWAY,"",DELRAY BEACH,FL,33483,12099,Palm Beach,-80.0717565,26.4258866
5556,2100 HIGHWAY 77,"",MARION,AR,72364,05035,Crittenden,-90.1824256,35.1980513
5557,75 SOUTH BROADVIEW,"",GREENBRIER,AR,72058,05045,Faulkner,-92.3895389,35.2258678
5558,420 FUN CENTER DRIVE,"",HAMPSTEAD,NC,28443,37141,Pender,-77.5642704,34.4479044
5559,622 E. USTICK ROAD,"",CALDWELL,ID,83605,16027,Canyon,-116.690898,43.6321177
5560,1733 EAST PASS ROAD,"",GULFPORT,MS,39507,28047,Harrison,-89.0192961,30.399621
5561,3745 SW LEE BLVD,"",LAWTON,OK,73505,40031,Comanche,-98.4386434,34.5955269
5562,7319 W State St,"",Boise,ID,83714,16001,Ada,-116.2839279,43.6690564
5563,2711 SW 58TH STREET,"",AMARILLO,TX,79110,48381,Randall,-101.8668966,35.1482588
5564,2401 INDIAN WELLS ROAD,"",ALAMOGORDO,NM,88310,35035,Otero,-105.9305162,32.9164023
5565,9020 ULMERTON ROAD,"",LARGO,FL,33771,12103,Pinellas,-82.7641257,27.8930648
5566,2050 PASS ROAD,"",BILOXI,MS,39531,28047,Harrison,-88.9585168,30.4038057
5567,1203 S. PINE ST,"",CABOT,AR,72023,05085,Lonoke,-92.0070065,34.9532714
5568,2035 SE 34TH AVE,"",AMARILLO,TX,79118,48381,Randall,-101.8155025,35.1796751
5569,1544 MALVERN AVE,"",HOT SPRINGS,AR,71901,05051,Garland,-93.0398598,34.4941423
5570,3139 S HARVARD AVE E,"",TULSA,OK,74135,40143,Tulsa,-95.9384871,36.1175659
5571,660 W MARTIN LUTHER KING BLVD,"",FAYETTEVILLE,AR,72701,05143,Washington,-94.1685958,36.0573323
5572,935 S. HOLLY ST,"",SILOAM SPRINGS,AR,72761,05007,Benton,-94.5576578,36.1751133
5573,1600 EAST 7TH ST,"",JOPLIN,MO,64801,29097,Jasper,-94.4964937,37.0828139
5574,712 N. WESTERN AVE.,"",LIBERAL,KS,67901,20175,Seward,-100.9421594,37.0452887
5575,3036 1st Ave S,"",Fort Dodge,IA,50501,19187,Webster,-94.1532994,42.5066488
5576,10290 D'IBERVILLE RD,"",DIBERVILLE,MS,39540,28047,Harrison,-88.891646,30.4368905
5577,10290 D,"",DIBERVILLE,MS,39540,28047,Harrison,-88.891646,30.4368905
5578,3200 Atlantic Blvd Ne,"",Canton,OH,44705,39151,Stark,-81.3293288,40.8343088
5579,1640 AIRPORT ROAD,"",HOT SPRINGS,AR,71913,05051,Garland,-93.1413447,34.4685711
5580,901 GOLF COURSE DRIVE,"",ROHNERT PARK,CA,94928,06097,Sonoma,-122.6924655,38.3615516
5581,367 W MAIN ST,"",FARMINGTON,AR,72730,05143,Washington,-94.256169,36.0367086
5582,3633 CLEMMONS ROAD,"",CLEMMONS,NC,27012,37067,Forsyth,-80.3800443,36.0208246
5583,1334 Flammang Dr,"",Waterloo,IA,50702,19013,Black Hawk,-92.3304695,42.4583637
5584,1860 E Main St,"",Othello,WA,99344,53001,Adams,-119.147909,46.8240163
5585,4004 Tuscarawas St W,"",Canton,OH,44708,39151,Stark,-81.4222778,40.79431
5586,12080 Highway 169 W,"",Hibbing,MN,55746,27137,St. Louis,-92.9604188,47.3977439
5587,1011 EAST CENTENNIAL DRIVE,"",PITTSBURG,KS,66762,20037,Crawford,-94.6875092,37.3823265
5588,4900 JENNIFER TERRACE,"",SPRINGDALE,AR,72762,05143,Washington,-94.1853959,36.1528048
5589,2601 Fashion Place,"",Bakersfield,CA,93306,06029,Kern,-118.9608159,35.3915934
5590,1703 E. CENTRAL AVE,"",BENTONVILLE,AR,72712,05007,Benton,-94.1882382,36.371471
5591,1819 S 8TH ST,"",ROGERS,AR,72756,05007,Benton,-94.1243516,36.3132437
5592,10260 S Harlem Ave,"",Bridgeview,IL,60455,17031,Cook,-87.8006164,41.7063864
5593,1401 WEST GEORGIA RD.,"",SIMPSONVILLE,SC,29680,45045,Greenville,-82.2945412,34.7227065
5594,3657 E Main St,"",Whitehall,OH,43213,39049,Franklin,-82.9002284,39.9534659
5595,1221 Georgesville Rd,"",Columbus,OH,43228,39049,Franklin,-83.1204989,39.9268197
5596,2501 W Happy Valley Rd Ste 34,"",Phoenix,AZ,85085,04013,Maricopa,-112.1122362,33.7124363
5597,808 W. WALNUT,"",ROGERS,AR,72756,05007,Benton,-94.126762,36.3324991
5598,10303 METCALF AVE,"",OVERLAND PARK,KS,66212,20091,Johnson,-94.6655412,38.9407901
5599,5320 10th Ave S,"",Great Falls,MT,59405,30013,Cascade,-111.2189525,47.4920322
5600,701 W Central Ave,"",Lompoc,CA,93436,06083,Santa Barbara,-120.465466,34.6630156
5601,15431 W GREENWAY RD,"",SURPRISE,AZ,85374,04013,Maricopa,-112.3923591,33.6227374
5602,100 W RIVERSIDE DR,"",PARKER,AZ,85344,04012,La Paz,-114.2770804,34.1574686
5603,2700 4th St Sw,"",Waverly,IA,50677,19017,Bremer,-92.4798897,42.7019287
5604,2300 METROPOLITAN AVENUE,"",KANSAS CITY,KS,66106,20209,Wyandotte,-94.6559471,39.074754
5605,1650 WASHINGTON ST,"",PELLA,IA,50219,19125,Marion,-92.9336712,41.4125749
5606,1700 Se Meadowbrook Blvd,"",College Place,WA,99324,53071,Walla Walla,-118.3834634,46.0328662
5607,500 11Th St Sw,"",Spencer,IA,51301,19041,Clay,-95.1526552,43.1251976
5608,1300 E Ash St,"",Piqua,OH,45356,39109,Miami,-84.2085633,40.1537839
5609,2301 Freeway Dr,"",Mount Vernon,WA,98273,53057,Skagit,-122.3462486,48.4412703
5610,1280 Gail Gardner Way,"",Prescott,AZ,86305,04025,Yavapai,-112.4861415,34.5654343
5611,3350 E PRINCESS ANNE ROAD,"",NORFOLK,VA,23502,51710,Norfolk,-76.2461949,36.8634571
5612,1905 N 14TH AVE,"",DODGE CITY,KS,67801,20057,Ford,-100.0356165,37.768386
5613,1375 MARKET SQUARE DR,"",SPRINGDALE,AR,72762,05143,Washington,-94.1624944,36.17341
5614,10550 W CENTRAL AVE,"",WICHITA,KS,67212,20173,Sedgwick,-97.4647292,37.6954378
5615,6645 HIGHWAY 70,"",NEWPORT,NC,28570,37031,Carteret,-76.8727267,34.7759095
5616,5221 BROOK ROAD,"",RICHMOND,VA,23227,51087,Henrico,-77.453789,37.6032112
5617,4670 CASEY BLVD,"",WILLIAMSBURG,VA,23188,51095,James City,-76.7512365,37.2755558
5618,700 Mikes Pike St,"",Winslow,AZ,86047,04017,Navajo,-110.7014443,35.0432346
5619,2840 Highway 95,"",Bullhead City,AZ,86442,04015,Mohave,-114.5955368,35.0823014
5620,4572 Mega St Nw,"",North Canton,OH,44720,39151,Stark,-81.4332375,40.8706859
5621,2125 NOLTE ROAD,"",SAINT CLOUD,FL,34772,12097,Osceola,-81.2946566,28.2235432
5622,375 LAFAYETTE ST,"",LONDON,OH,43140,39097,Madison,-83.429335,39.9090914
5623,8600 US HWY 71 S,"",FORT SMITH,AR,72908,05131,Sebastian,-94.3946017,35.3033155
5624,4715 WESLEY STREET,"",GREENVILLE,TX,75401,48231,Hunt,-96.1082659,33.123327
5625,2275 GUS THOMASSON RD,"",DALLAS,TX,75228,48113,Dallas,-96.6763585,32.8360308
5626,750 US HWY 202,"",RINDGE,NH,3461,33005,Cheshire,-72.0399647,42.7426882
5627,285 PLAINFIELD RD,"",WEST LEBANON,NH,3784,33009,Grafton,-72.3226893,43.6246123
5628,240 SLACK STREET,"",PEA RIDGE,AR,72751,05007,Benton,-94.1200154,36.4426525
5629,1800 E CENTERTON BLVD,"",BENTONVILLE,AR,72712,05007,Benton,-94.253124,36.3588574
5630,1315 N 21st St,"",Newark,OH,43055,39089,Licking,-82.4305018,40.0854147
5631,1205 S MAIN ST,"",MANTECA,CA,95337,06077,San Joaquin,-121.2184567,37.7856377
5632,1100 S MAIN ST,"",NORTH PORT,FL,34287,12115,Sarasota,-82.2061117,27.0694657
5633,335 SW MACVICAR AVENUE,"",TOPEKA,KS,66606,20177,Shawnee,-95.7084424,39.0599503
5634,19191 N Kelsey Street,"",Monroe,WA,98272,53061,Snohomish,-121.9721061,47.865701
5635,108 Apple Blossom Dr,"",Chelan,WA,98816,53007,Chelan,-119.9875907,47.842461
5636,1798 Old Stage Rd,"",Decorah,IA,52101,19191,Winneshiek,-91.7535775,43.2916201
5637,35901 Chester Rd,"",Avon,OH,44011,39093,Lorain,-82.0158344,41.4664584
5638,8800 LAKEVIEW PARKWAY,"",ROWLETT,TX,75088,48397,Rockwall,-96.5158467,32.9168474
5639,2210 N.F.M 1417,"",SHERMAN,TX,75092,48181,Grayson,-96.6439665,33.6555995
5640,926 PASEO DEL PUEBLO SUR,"",TAOS,NM,87571,35055,Taos,-105.5860935,36.3876188
5641,1583 Highway 10 W,"",Detroit Lakes,MN,56501,27005,Becker,-95.8776974,46.8254338
5642,1650 SAN PABLO RD S,"",JACKSONVILLE,FL,32224,12031,Duval,-81.4503866,30.3184687
5643,1400 N WALTON BLVD,"",BENTONVILLE,AR,72712,05007,Benton,-94.2200405,36.3889995
5644,9600 N METRO PKWY W,"",Phoenix,AZ,85051,04013,Maricopa,-112.1211016,33.5727002
5645,2900 MAIN ST,"",SUSANVILLE,CA,96130,06035,Lassen,-120.6374268,40.4090074
3542,1845 34th st,"",Sarasota,FL,34234,12115,Sarasota,-82.5320274,27.3660823
5646,14720 SW 26th St,"",Miami,FL,33185,12086,Miami-Dade,-80.4336083,25.7415504
5647,3300 S Oates St,"",Dothan,AL,36301,01069,Houston,-85.4044898,31.1789526
5648,3900 W. Ina Road,"",Marana,AZ,85741,04019,Pima,-111.0491145,32.338851
5649,205 N. MAIN STREET,"",BENTONVILLE,AR,72712,05007,Benton,-94.2092307,36.373586
5650,2150 E 1st St,"",Grimes,IA,50111,19153,Polk,-93.7711919,41.6856896
5651,5315 Cortez Rd W,"",Bradenton,FL,34210,12081,Manatee,-82.6163271,27.4605011
5652,4400 E 2ND ST,"",CASPER,WY,82609,56025,Natrona,-106.2671085,42.8514189
5653,2569 To 461 Rt 10 Suite 29,"",Ledgewood,NJ,7852,34027,Morris,-74.6531046,40.87366
5654,10840 MARTIN LUTHER KING JR BO,"",EL PASO,TX,79934,48141,El Paso,-106.4404099,31.9262285
5655,9700 HILLCROFT ST,"",HOUSTON,TX,77096,48201,Harris,-95.4953967,29.6744436
5656,19360 Compass Creek Pkwy,"",Leesburg,VA,20175,51107,Loudoun,-77.5615837,39.0806587
5657,900 Convention Center Blvd,"",New Orleans,LA,70130,22071,Orleans,-90.0635827,29.9415141
5658,400 Tucker Road,"",Tehachapi,CA,93561,06029,Kern,-118.465757,35.1295142
5659,3900 S. Broadway,"",Minot,ND,58701,38101,Ward,-101.3002765,48.1947601
5662,3615 Marietta Hwy,"",Dallas,GA,30157,13223,Paulding,-84.7294036,33.9332796
5663,53 W Germantown Pike,"",Norristown,PA,19401,42091,Montgomery,-75.3155263,40.1450289
5664,151 Farmington Ave.,"",Hartford,CT,6156,09003,Hartford,-72.6909539,41.7678126
5665,296 State Street,"",Boston,MA,2109,25025,Suffolk,-71.0508484,42.3601845
5666,"Boston Marriott Long Wharf,Attn: Amy Johnston ,296 State Street","",Boston,MA,2109,25025,Suffolk,-71.0508463,42.3601829
3534,2401 GreenLawn Blvd. Bldg RR8,"",Round Rock,TX,78682,48491,Williamson,-97.659766,30.486485
2683415,5100 W JB Hunt Drive,"",Rogers,AR,72758,05007,Benton,-94.1885783,36.3018012
2960344,3060 Justin Rd.,"",Highland Village,TX,75077,48121,Denton,-97.0781437,33.0768455
2957182,5805 SW Regional Airport Blvd,"",Bentonville,AR,72716,05007,Benton,-94.261854,36.3195427
12185711,101 Nassau Park Blvd,"",Princeton,NJ,8540,34021,Mercer,-74.6768197,40.3031308
3557,40580 Albrae St,"",Fremont,CA,94538,06001,Alameda,-121.9855225,37.5201848
19674484,461 Rt 10,"",Ledgewood,NJ,7852,34027,Morris,-74.6523029,40.8729069
23330421,2717 Rock Island Pl,"",Bismarck,ND,58504,38015,Burleigh,-100.7499151,46.791666
43985503,1263 Barnes Street NW,"",Atlanta,GA,30318,13121,Fulton,-84.3940779,33.7893368
53470159,419 Highway 59 Byp W,"",Lafayette,TN,37083,47111,Macon,-86.0383055,36.5192919
67357283,817 W PEACHTREE ST NE,STE A-150,Atlanta,GA,30308,13121,Fulton,-84.3869758,33.7773135
75802168,210 Northside Dr Relocation,"",Bennington,VT,5201,50003,Bennington,-73.2108316,42.8981457
119631735,901 Boulevard E,"",Yaphank,NY,11980,36103,Suffolk,-72.8956104,40.846146
3532,501 Dell Way Bldg RR2,"",Round Rock,TX,78682,48491,Williamson,-97.6658499,30.4842949
132987272,15601 SW 127th Ave,"",Miami,FL,33177,12086,Miami-Dade,-80.3969172,25.6235705
158955826,3960 Mitchell Rd,"",Ceres,CA,95307,06099,Stanislaus,-120.940448,37.58264
3684,"2450 Holcombe Blvd, Suite X15","",Houston,TX,77021,48201,Harris,-95.3833218,29.7031298
256162530,Plaza Monte Real,"",Manati,PR,674,72091,Manatí,-66.4576549,18.4396464
284130016,2021 INDEPENDENCE STREET,"",CAPE GIRARDEAU,MO,63703,29031,Cape Girardeau,-89.549321,37.3052073
284130023,3501 20th Ave,"",Valley,AL,36854,01017,Chambers,-85.1788784,32.8351551
284957392,290 State Route 18,"",East Brunswick,NJ,8816,34023,Middlesex,-74.3988814,40.4584822
288529795,505 Riverstone Pkwy,"",Kankakee,IL,60901,17091,Kankakee,-87.8614205,41.0804035
289739698,150 Harrison Ave,"",Kearny,NJ,7032,34017,Hudson,-74.1375757,40.7475887
289740526,6604 BLVD.26,"",RICHLAND HILLS,TX,76180,48439,Tarrant,-97.2393289,32.8137755
290158293,24833 John T Reid Pkwy,"",Scottsboro,AL,35768,01071,Jackson,-86.0063819,34.669315
293722050,900 Springfield Road,"",Union,NJ,7083,34039,Union,-74.3000768,40.6873684
295243084,5288220 N Highway 175,"",Seagoville,TX,75159,48113,Dallas,-96.568299,32.6599143
300464896,100 Commercial Drive,"",Pineville,MO,64856,29119,McDonald,-94.2777298,36.5077869
300466732,839 Route 130 North,"",East Windsor,NJ,8520,34021,Mercer,-74.5533568,40.2539626
